id ra dec ra1 dec1 ra2 dec2 ra3 dec3 ra4 dec4
T00159 62.608695652173914 -72.0 66.65477682085275 -70.6124030235825 67.28139244945692 -73.29041267073946 57.93599885489101 -73.29041267073946 58.56261448349516 -70.61240302358252
T00160 70.43478260869564 -72.0 74.48086377737448 -70.61240302358252 75.10747940597865 -73.29041267073946 65.76208581141273 -73.29041267073946 66.38870144001689 -70.61240302358252
T00161 78.26086956521738 -72.0 82.3069507338962 -70.61240302358252 82.93356636250039 -73.29041267073946 73.58817276793448 -73.29041267073946 74.21478839653864 -70.61240302358252
T00162 86.08695652173913 -72.0 90.13303769041796 -70.6124030235825 90.75965331902214 -73.29041267073946 81.41425972445623 -73.29041267073946 82.04087535306039 -70.61240302358252
T00163 93.91304347826087 -72.0 97.95912464693971 -70.6124030235825 98.58574027554388 -73.29041267073946 89.24034668097798 -73.29041267073946 89.86696230958214 -70.6124030235825
T00164 101.73913043478261 -72.0 105.78521160346143 -70.6124030235825 106.41182723206562 -73.29041267073946 97.06643363749971 -73.29041267073946 97.69304926610387 -70.61240302358252
T00165 109.56521739130436 -72.0 113.6112985599832 -70.6124030235825 114.23791418858737 -73.29041267073946 104.89252059402146 -73.29041267073946 105.51913622262562 -70.61240302358252
T00166 117.3913043478261 -72.0 121.43738551650492 -70.61240302358252 122.06400114510907 -73.29041267073946 112.71860755054318 -73.29041267073946 113.34522317914734 -70.61240302358252
T00167 125.21739130434783 -72.0 129.26347247302667 -70.61240302358252 129.89008810163082 -73.29041267073946 120.54469450706492 -73.29041267073946 121.17131013566906 -70.61240302358252
T00168 133.04347826086956 -72.0 137.08955942954836 -70.61240302358252 137.71617505815254 -73.29041267073946 128.37078146358664 -73.29041267073946 128.9973970921908 -70.61240302358252
T00169 140.86956521739128 -72.0 144.91564638607014 -70.6124030235825 145.54226201467432 -73.29041267073946 136.19686842010842 -73.29041267073946 136.82348404871254 -70.6124030235825
T00170 148.69565217391303 -72.0 152.74173334259186 -70.61240302358252 153.368348971196 -73.29041267073946 144.0229553766301 -73.29041267073946 144.64957100523426 -70.61240302358252
T00171 156.52173913043475 -72.0 160.5678202991136 -70.6124030235825 161.19443592771776 -73.29041267073946 151.84904233315186 -73.29041267073946 152.475657961756 -70.61240302358252
T00172 164.34782608695653 -72.0 168.39390725563536 -70.6124030235825 169.0205228842395 -73.29041267073946 159.6751292896736 -73.29041267073946 160.30174491827776 -70.61240302358252
T00173 172.17391304347825 -72.0 176.2199942121571 -70.6124030235825 176.84660984076126 -73.29041267073946 167.50121624619536 -73.29041267073946 168.1278318747995 -70.6124030235825
T00174 180.0 -72.0 184.04608116867882 -70.6124030235825 184.67269679728298 -73.29041267073946 175.32730320271708 -73.29041267073946 175.95391883132123 -70.6124030235825
T00175 187.82608695652175 -72.0 191.87216812520057 -70.6124030235825 192.49878375380476 -73.29041267073946 183.15339015923885 -73.29041267073946 183.780005787843 -70.61240302358252
T00176 195.65217391304347 -72.0 199.6982550817223 -70.6124030235825 200.32487071032645 -73.29041267073946 190.97947711576055 -73.29041267073946 191.6060927443647 -70.6124030235825
T00177 203.47826086956522 -72.0 207.52434203824404 -70.6124030235825 208.15095766684823 -73.29041267073946 198.80556407228232 -73.29041267073946 199.43217970088648 -70.61240302358252
T00178 211.30434782608694 -72.0 215.35042899476576 -70.6124030235825 215.97704462336992 -73.29041267073946 206.63165102880404 -73.29041267073946 207.25826665740817 -70.61240302358252
T00179 219.13043478260872 -72.0 223.17651595128754 -70.6124030235825 223.80313157989173 -73.29041267073946 214.45773798532582 -73.29041267073946 215.08435361392998 -70.6124030235825
T00180 226.95652173913044 -72.0 231.00260290780923 -70.6124030235825 231.62921853641342 -73.29041267073946 222.28382494184754 -73.29041267073946 222.91044057045167 -70.61240302358252
T00181 234.7826086956522 -72.0 238.82868986433098 -70.6124030235825 239.4553054929352 -73.29041267073946 230.10991189836926 -73.29041267073946 230.73652752697342 -70.61240302358252
T00182 242.60869565217388 -72.0 246.6547768208527 -70.6124030235825 247.28139244945686 -73.29041267073946 237.93599885489098 -73.29041267073946 238.5626144834951 -70.6124030235825
T00183 250.43478260869566 -72.0 254.48086377737445 -70.6124030235825 255.1074794059786 -73.29041267073946 245.76208581141273 -73.29041267073946 246.3887014400169 -70.61240302358252
T00184 258.26086956521743 -72.0 262.30695073389626 -70.6124030235825 262.9335663625004 -73.29041267073946 253.58817276793454 -73.29041267073946 254.2147883965387 -70.6124030235825
T00185 266.0869565217391 -72.0 270.13303769041795 -70.6124030235825 270.7596533190221 -73.29041267073946 261.4142597244562 -73.29041267073946 262.04087535306036 -70.61240302358252
T00186 273.9130434782609 -72.0 277.9591246469397 -70.6124030235825 278.5857402755439 -73.29041267073946 269.24034668097795 -73.29041267073946 269.8669623095821 -70.61240302358252
T00187 281.73913043478257 -72.0 285.7852116034614 -70.6124030235825 286.41182723206555 -73.29041267073946 277.0664336374997 -73.29041267073946 277.69304926610386 -70.6124030235825
T00188 289.5652173913044 -72.0 293.6112985599832 -70.6124030235825 294.2379141885874 -73.29041267073946 284.8925205940215 -73.29041267073946 285.51913622262566 -70.61240302358252
T00189 297.39130434782606 -72.0 301.4373855165049 -70.6124030235825 302.0640011451091 -73.29041267073946 292.71860755054314 -73.29041267073946 293.3452231791473 -70.61240302358252
T00190 305.2173913043478 -72.0 309.26347247302664 -70.61240302358252 309.8900881016308 -73.29041267073946 300.5446945070649 -73.29041267073946 301.17131013566905 -70.6124030235825
T00191 313.0434782608695 -72.0 317.08955942954833 -70.61240302358252 317.7161750581525 -73.29041267073946 308.37078146358664 -73.29041267073946 308.9973970921908 -70.61240302358252
T00192 320.8695652173913 -72.0 324.9156463860701 -70.6124030235825 325.54226201467424 -73.29041267073946 316.1968684201084 -73.29041267073946 316.82348404871254 -70.6124030235825
T00193 328.69565217391306 -72.0 332.7417333425919 -70.6124030235825 333.36834897119604 -73.29041267073946 324.02295537663014 -73.29041267073946 324.6495710052343 -70.61240302358252
T00194 336.52173913043475 -72.0 340.5678202991136 -70.6124030235825 341.19443592771773 -73.29041267073946 331.84904233315183 -73.29041267073946 332.475657961756 -70.61240302358252
T00195 344.3478260869565 -72.0 348.3939072556353 -70.6124030235825 349.0205228842395 -73.29041267073946 339.67512928967363 -73.29041267073946 340.3017449182778 -70.6124030235825
T00196 352.17391304347825 -72.0 356.2199942121571 -70.6124030235825 356.8466098407612 -73.29041267073946 347.5012162461953 -73.29041267073946 348.1278318747995 -70.61240302358252
T00197 0.0 -69.42857142857143 3.5920377811935036 -68.04666260702936 4.069138556456639 -70.7264248799515 355.93086144354345 -70.7264248799515 356.4079622188066 -68.04666260702936
T00198 6.9230769230769225 -69.42857142857143 10.515114704270426 -68.04666260702936 10.99221547953356 -70.7264248799515 2.8539383666203673 -70.7264248799515 3.3310391418834935 -68.04666260702936
T00199 13.846153846153845 -69.42857142857143 17.438191627347347 -68.04666260702936 17.915292402610486 -70.7264248799515 9.777015289697289 -70.7264248799515 10.254116064960415 -68.04666260702936
T00200 20.769230769230766 -69.42857142857143 24.361268550424267 -68.04666260702936 24.838369325687406 -70.7264248799515 16.70009221277421 -70.7264248799515 17.177192988037334 -68.04666260702936
T00201 27.69230769230769 -69.42857142857143 31.28434547350119 -68.04666260702936 31.761446248764333 -70.7264248799515 23.623169135851136 -70.7264248799515 24.10026991111426 -68.04666260702936
T00202 34.61538461538461 -69.42857142857143 38.20742239657811 -68.04666260702936 38.68452317184125 -70.7264248799515 30.546246058928055 -70.7264248799515 31.023346834191177 -68.04666260702936
T00203 41.53846153846153 -69.42857142857143 45.130499319655044 -68.04666260702936 45.607600094918176 -70.7264248799515 37.46932298200498 -70.7264248799515 37.94642375726811 -68.04666260702936
T00204 48.46153846153846 -69.42857142857143 52.05357624273196 -68.04666260702936 52.53067701799509 -70.7264248799515 44.392399905081895 -70.7264248799515 44.86950068034502 -68.04666260702936
T00205 55.38461538461538 -69.42857142857143 58.976653165808884 -68.04666260702936 59.45375394107202 -70.7264248799515 51.31547682815882 -70.7264248799515 51.79257760342195 -68.04666260702936
T00206 62.30769230769231 -69.42857142857143 65.89973008888582 -68.04666260702936 66.37683086414894 -70.7264248799515 58.23855375123575 -70.7264248799515 58.71565452649889 -68.04666260702936
T00207 69.23076923076923 -69.42857142857143 72.82280701196272 -68.04666260702936 73.29990778722585 -70.7264248799515 65.16163067431266 -70.7264248799515 65.63873144957579 -68.04666260702936
T00208 76.15384615384615 -69.42857142857143 79.74588393503966 -68.04666260702936 80.2229847103028 -70.7264248799515 72.0847075973896 -70.7264248799515 72.56180837265272 -68.04666260702936
T00209 83.07692307692307 -69.42857142857143 86.66896085811656 -68.04666260702936 87.14606163337972 -70.7264248799515 79.00778452046652 -70.7264248799515 79.48488529572964 -68.04666260702936
T00210 90.0 -69.42857142857143 93.59203778119351 -68.04666260702936 94.06913855645665 -70.7264248799515 85.93086144354345 -70.7264248799515 86.40796221880656 -68.04666260702936
T00211 96.92307692307692 -69.42857142857143 100.51511470427043 -68.04666260702936 100.99221547953356 -70.7264248799515 92.85393836662037 -70.7264248799515 93.33103914188348 -68.04666260702936
T00212 103.84615384615384 -69.42857142857143 107.43819162734735 -68.04666260702936 107.91529240261049 -70.7264248799515 99.77701528969729 -70.7264248799515 100.25411606496041 -68.04666260702936
T00213 110.76923076923076 -69.42857142857143 114.36126855042426 -68.04666260702936 114.8383693256874 -70.7264248799515 106.70009221277421 -70.7264248799515 107.17719298803733 -68.04666260702936
T00214 117.6923076923077 -69.42857142857143 121.2843454735012 -68.04666260702936 121.76144624876434 -70.7264248799515 113.62316913585114 -70.7264248799515 114.10026991111425 -68.04666260702936
T00215 124.61538461538461 -69.42857142857143 128.2074223965781 -68.04666260702936 128.68452317184122 -70.7264248799515 120.54624605892805 -70.7264248799515 121.02334683419117 -68.04666260702936
T00216 131.53846153846152 -69.42857142857143 135.13049931965503 -68.04666260702936 135.60760009491818 -70.7264248799515 127.46932298200495 -70.7264248799515 127.9464237572681 -68.04666260702936
T00217 138.46153846153845 -69.42857142857143 142.05357624273196 -68.04666260702936 142.5306770179951 -70.7264248799515 134.3923999050819 -70.7264248799515 134.869500680345 -68.04666260702936
T00218 145.3846153846154 -69.42857142857143 148.9766531658089 -68.04666260702936 149.45375394107202 -70.7264248799515 141.31547682815884 -70.7264248799515 141.79257760342196 -68.04666260702936
T00219 152.3076923076923 -69.42857142857143 155.8997300888858 -68.04666260702936 156.37683086414896 -70.7264248799515 148.23855375123574 -70.7264248799515 148.71565452649887 -68.04666260702936
T00220 159.23076923076923 -69.42857142857143 162.82280701196274 -68.04666260702936 163.29990778722586 -70.7264248799515 155.16163067431265 -70.7264248799515 155.6387314495758 -68.04666260702936
T00221 166.15384615384613 -69.42857142857143 169.74588393503964 -68.04666260702936 170.2229847103028 -70.7264248799515 162.0847075973896 -70.7264248799515 162.5618083726527 -68.04666260702936
T00222 173.07692307692307 -69.42857142857143 176.66896085811658 -68.04666260702936 177.1460616333797 -70.7264248799515 169.0077845204665 -70.7264248799515 169.4848852957296 -68.04666260702936
T00223 180.0 -69.42857142857143 183.59203778119348 -68.04666260702936 184.0691385564566 -70.7264248799515 175.93086144354342 -70.7264248799515 176.40796221880657 -68.04666260702936
T00224 186.9230769230769 -69.42857142857143 190.5151147042704 -68.04666260702936 190.99221547953354 -70.7264248799515 182.85393836662035 -70.7264248799515 183.33103914188348 -68.04666260702936
T00225 193.84615384615384 -69.42857142857143 197.43819162734732 -68.04666260702936 197.91529240261045 -70.7264248799515 189.77701528969726 -70.7264248799515 190.2541160649604 -68.04666260702936
T00226 200.76923076923075 -69.42857142857143 204.36126855042423 -68.04666260702936 204.83836932568738 -70.7264248799515 196.7000922127742 -70.7264248799515 197.17719298803732 -68.04666260702936
T00227 207.69230769230768 -69.42857142857143 211.2843454735012 -68.04666260702936 211.76144624876432 -70.7264248799515 203.62316913585113 -70.7264248799515 204.10026991111425 -68.04666260702936
T00228 214.6153846153846 -69.42857142857143 218.2074223965781 -68.04666260702936 218.68452317184122 -70.7264248799515 210.54624605892803 -70.7264248799515 211.02334683419116 -68.04666260702936
T00229 221.53846153846152 -69.42857142857143 225.130499319655 -68.04666260702936 225.60760009491815 -70.7264248799515 217.46932298200497 -70.7264248799515 217.9464237572681 -68.04666260702936
T00230 228.46153846153845 -69.42857142857143 232.05357624273196 -68.04666260702936 232.53067701799506 -70.7264248799515 224.39239990508187 -70.7264248799515 224.869500680345 -68.04666260702936
T00231 235.3846153846154 -69.42857142857143 238.97665316580884 -68.04666260702936 239.453753941072 -70.7264248799515 231.3154768281588 -70.7264248799515 231.79257760342193 -68.04666260702936
T00232 242.3076923076923 -69.42857142857143 245.89973008888578 -68.04666260702936 246.3768308641489 -70.7264248799515 238.2385537512357 -70.7264248799515 238.7156545264988 -68.04666260702936
T00233 249.23076923076923 -69.42857142857143 252.82280701196274 -68.04666260702936 253.29990778722583 -70.7264248799515 245.16163067431265 -70.7264248799515 245.6387314495758 -68.04666260702936
T00234 256.1538461538462 -69.42857142857143 259.7458839350397 -68.04666260702936 260.22298471030285 -70.7264248799515 252.08470759738964 -70.7264248799515 252.56180837265276 -68.04666260702936
T00235 263.07692307692304 -69.42857142857143 266.6689608581165 -68.04666260702936 267.1460616333797 -70.7264248799515 259.0077845204665 -70.7264248799515 259.4848852957296 -68.04666260702936
T00236 270.0 -69.42857142857143 273.5920377811935 -68.04666260702936 274.0691385564566 -70.7264248799515 265.93086144354345 -70.7264248799515 266.4079622188065 -68.04666260702936
T00237 276.9230769230769 -69.42857142857143 280.5151147042704 -68.04666260702936 280.9922154795335 -70.7264248799515 272.8539383666203 -70.7264248799515 273.3310391418834 -68.04666260702936
T00238 283.8461538461538 -69.42857142857143 287.43819162734735 -68.04666260702936 287.9152924026105 -70.7264248799515 279.77701528969726 -70.7264248799515 280.2541160649604 -68.04666260702936
T00239 290.7692307692308 -69.42857142857143 294.3612685504243 -68.04666260702936 294.8383693256874 -70.7264248799515 286.7000922127742 -70.7264248799515 287.1771929880373 -68.04666260702936
T00240 297.6923076923077 -69.42857142857143 301.28434547350116 -68.04666260702936 301.7614462487643 -70.7264248799515 293.6231691358511 -70.7264248799515 294.1002699111142 -68.04666260702936
